Nitrogen_Kjeldahl,TotalSuspendedSolids,Nitrate,Conductivity,DissolvedOxygen,pH,TotalNitrogen,Nitrite,Chloride,10mLandCover_AgriculturalExtraction,CensusYear,Total Rain (mm) 0day Total,Total Rain (mm) -7day Total,Total Rain (mm) -56day Total,Total Rain (mm) -3day Total,Total Rain (mm) -28day Total,Total Rain (mm) -1day Total,Total Rain (mm) -14day Total,Month,Phosphorus
0.3,2.6,0.939,1063.0,18.63,8.0,1.259,0.02,199.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.316393099999999
0.38,3.7,1.18,1412.0,20.1,8.1,1.572,0.012,276.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.5566759999999945
0.34,17.4,1.48,966.0,20.76,8.2,1.826,0.006,126.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.6741354999999956
0.39,4.3,1.56,930.0,20.57,8.07,1.956,0.006,115.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.5689189999999944
0.31,1.2,0.904,1205.0,18.26,7.78,1.226,0.012,197.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.16361809999999977
0.39,3.0,1.02,1584.0,20.53,8.17,1.429,0.019,367.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.427026999999997
0.47,3.3,1.12,1297.0,19.92,8.06,1.619,0.029,264.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.5112789999999955
0.5,8.1,0.896,954.0,20.51,8.2,1.408,0.012,147.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.665445999999995
0.39,3.2,1.02,1436.0,18.1,7.66,1.424,0.014,281.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.5046284999999954
0.7,4.2,1.91,1774.0,18.21,7.8,2.663,0.053,402.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.583805499999994
0.68,2.1,1.46,1635.0,20.65,8.11,2.176,0.036,334.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.2683211000000003
0.47,12.8,0.687,680.0,17.08,7.73,1.16,0.003,58.4,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6643059999999943
0.14,2.1,0.744,618.0,17.6,7.87,0.886,0.002,49.9,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.23213679999999967
0.5,4.0,2.34,1348.0,18.15,7.9,2.848,0.008,249.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5823809999999936
0.63,13.6,2.55,1273.0,18.85,7.97,3.192,0.012,201.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7361269999999959
0.41,5.0,0.55,601.0,16.85,7.76,0.964,0.004,36.5,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5829074999999911
0.42,4.6,0.876,1025.0,16.86,7.6,1.299,0.003,140.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5741534999999932
0.29,4.8,3.88,1561.0,18.0,7.8,4.185,0.015,649.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.656045999999993
0.34,2.8,1.98,4406.0,18.65,7.95,2.339,0.019,1180.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.40347349999999726
0.5,9.4,1.9,1097.0,19.96,8.0,2.408,0.008,157.0,171066,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6704859999999953
0.25,97.4,1.48,1520.0,21.05,8.17,1.739,0.009,301.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6826534999999947
0.42,3.4,1.85,1591.0,23.42,8.15,2.278,0.008,314.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.521517999999995
0.4,4.2,2.05,845.0,18.05,7.88,2.456,0.006,75.4,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5691274999999941
0.41,1.8,1.9,1044.0,19.62,8.06,2.314,0.004,133.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.24810070000000006
0.28,3.2,2.02,1011.0,20.58,8.23,2.303,0.003,136.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.511513499999996
0.29,4.8,0.701,678.0,19.35,8.01,0.994,0.003,48.7,342887,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5773204999999926
0.34,1.8,1.49,889.0,18.46,7.94,1.833,0.003,102.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.24080590000000004
0.45,2.7,1.7,2961.0,15.8,7.63,2.16,0.01,693.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.3448288999999988
0.4,45.8,2.22,3207.0,16.2,7.93,2.634,0.014,771.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6916139999999943
0.5,25.2,1.63,6999.0,16.98,7.91,2.155,0.025,1860.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6841924999999945
0.23,4.6,1.31,1553.0,16.23,7.75,1.549,0.009,280.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5756699999999936
0.66,58.7,3.07,2607.0,15.73,7.89,3.77,0.04,627.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7621984999999946
0.33,5.0,1.37,2185.0,17.58,8.14,1.713,0.013,469.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.590531999999994
0.6,5.0,1.88,4768.0,17.49,7.95,2.515,0.035,1270.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5928354999999935
0.41,4.8,0.56,1545.0,18.09,7.81,0.98,0.01,248.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5786044999999921
0.33,2.7,0.381,669.0,17.0,7.79,0.722,0.011,56.8,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.3315988999999981
0.51,2.0,2.48,5052.0,18.65,7.75,3.032,0.042,1510.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.3018374999999998
0.47,3.2,1.37,2566.0,19.62,7.82,1.861,0.021,666.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5139359999999961
0.4,6.9,0.752,698.0,17.67,7.61,1.165,0.013,66.8,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.6389644999999937
0.34,4.2,0.955,655.0,18.04,7.8,1.306,0.011,58.9,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.565618999999994
0.37,3.7,1.5,2137.0,18.61,7.88,1.888,0.018,532.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5627244999999947
0.32,19.0,1.23,1669.0,20.18,8.04,1.559,0.009,341.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.6752609999999958
0.67,4.1,1.24,1453.0,18.3,7.72,1.925,0.015,285.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5659414999999947
0.37,27.4,0.523,596.0,19.02,7.93,0.898,0.005,44.9,342887,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.672613499999992
0.61,4.2,1.52,6760.0,17.67,7.99,2.199,0.069,2140.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5659824999999955
0.56,9.1,0.866,2054.0,19.0,7.92,1.448,0.022,513.0,171066,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.6651594999999949
0.32,3.8,1.36,1660.0,19.2,7.8,1.691,0.011,337.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5633669999999946
0.34,2.6,1.22,805.0,18.95,7.95,1.573,0.013,84.9,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.3180663999999989
0.55,3.6,1.26,4302.0,20.6,8.11,1.842,0.032,1290.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5460889999999942
0.89,91.6,1.01,6820.0,18.51,7.7,1.972,0.072,2120.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.6789094999999956
0.36,17.3,1.14,7200.0,18.18,7.63,1.546,0.046,2130.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.6735239999999953
0.35,19.0,0.816,8682.0,17.88,7.86,1.227,0.061,2750.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.6776499999999948
0.94,95.4,0.923,5241.0,19.79,7.89,1.9,0.037,1510.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.6846819999999953
0.91,72.6,1.3,5765.0,18.61,7.53,2.266,0.056,1630.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.6883144999999953
0.64,63.7,0.766,8607.0,18.93,7.9,1.461,0.055,2690.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.6830989999999942
0.73,178.0,0.827,7237.0,19.51,7.83,1.615,0.058,2030.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.6817569999999952
0.5,87.2,0.654,903.0,17.1,7.9,1.162,0.008,142.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6805984999999931
0.3,4.4,0.833,625.0,16.53,7.96,1.138,0.005,55.2,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5642899999999933
0.71,28.6,1.53,752.0,17.09,7.87,2.258,0.018,106.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6882149999999947
0.5,20.0,0.721,521.0,17.64,7.4,1.231,0.01,37.2,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6829429999999935
0.79,35.1,1.46,965.0,17.54,7.93,2.27,0.02,166.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6885154999999948
0.44,7.4,1.95,1348.0,18.4,8.11,2.404,0.014,274.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6496084999999951
0.38,8.7,0.727,676.0,17.0,7.99,1.114,0.007,64.5,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6630749999999942
0.67,9.4,1.23,2280.0,19.51,8.17,1.929,0.029,613.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6647104999999958
0.67,39.6,0.481,525.0,17.83,6.9,1.158,0.007,47.9,342887,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6821224999999927
0.58,9.6,1.16,930.0,18.46,7.83,1.751,0.011,161.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6637899999999959
1.02,83.7,0.401,419.0,17.91,7.73,1.436,0.015,57.1,171066,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6897659999999937
0.47,56.9,0.914,2010.0,18.62,8.18,1.402,0.018,495.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6814724999999938
0.9,22.1,1.24,604.0,18.34,7.87,2.158,0.018,72.1,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.683416999999995
0.74,85.6,0.951,765.0,17.85,8.03,1.703,0.012,140.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.681031999999995
0.75,31.2,0.954,741.0,17.94,7.91,1.716,0.012,123.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6801284999999947
0.49,10.7,1.06,1667.0,20.3,8.15,1.564,0.014,411.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.664078999999996
0.55,10.0,1.34,2067.0,18.45,7.95,1.917,0.027,497.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6680299999999959
0.75,48.9,0.728,1686.0,19.03,7.71,1.499,0.021,507.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6823734999999942
0.54,214.0,1.13,696.0,19.52,7.85,1.72,0.05,146.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6803224999999948
0.49,343.0,0.92,698.0,19.08,7.97,1.449,0.039,116.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6820269999999942
0.94,4.9,1.55,3314.0,21.16,8.16,2.533,0.043,953.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.596778999999994
0.44,11.9,0.956,1461.0,19.19,7.82,1.408,0.012,329.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.664979999999995
0.47,2.2,0.591,4230.0,20.86,8.22,1.091,0.03,1070.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.2495439499999998
0.3,6.8,0.452,585.0,15.43,7.83,0.759,0.007,58.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.6346694999999937
0.23,4.5,2.3,1078.0,17.59,8.2,2.546,0.016,188.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.5716089999999937
0.26,9.9,0.432,519.0,15.05,7.97,0.698,0.006,43.7,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.6573809999999941
0.8,14.7,2.04,681.0,16.04,7.98,2.858,0.018,113.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.686857499999996
0.62,65.2,0.666,794.0,14.79,7.71,1.291,0.005,108.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.6833809999999935
0.18,11.0,1.66,817.0,15.84,8.2,1.854,0.014,108.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.6670429999999957
0.44,19.7,1.18,1470.0,11.6,8.01,1.656,0.036,321.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.6806359999999949
0.83,25.9,1.44,2040.0,12.31,7.93,2.314,0.044,501.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.690601999999995
0.63,19.8,1.02,1348.0,11.34,7.81,1.67,0.02,272.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.6812134999999948
0.02,14.5,1.56,1543.0,11.71,7.91,1.615,0.035,340.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.6689844999999961
0.65,126.0,1.09,1838.0,10.71,7.74,1.776,0.036,470.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.6813984999999949
0.45,68.6,0.472,538.0,11.66,7.86,0.937,0.015,39.9,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.6745474999999925
0.37,97.4,0.882,991.0,12.16,8.14,1.271,0.019,159.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.6816184999999938
0.5,7.9,1.04,1960.0,11.86,7.97,1.585,0.045,474.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.6447479999999957
0.34,3.0,0.167,544.0,12.21,7.9,0.518,0.011,24.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.4254361999999968
0.76,12.0,0.478,986.0,9.9,7.95,1.277,0.039,173.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.6705609999999953
0.76,8.1,0.019,1070.0,10.39,8.14,0.783,0.004,200.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.6635894999999941
0.98,8.6,0.667,762.0,9.65,7.88,1.717,0.07,141.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.6650949999999969
0.42,6.9,0.505,581.0,10.68,8.01,0.936,0.011,53.4,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.6337104999999933
0.45,2.8,0.36,616.0,10.6,8.13,0.82,0.01,60.2,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.39688649999999664
0.49,11.9,0.169,936.0,11.0,7.74,0.664,0.005,140.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.6605104999999941
1.4,49.7,0.495,1344.0,10.28,7.82,1.929,0.034,321.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.6967209999999964
2.25,250.0,0.869,664.0,11.52,8.12,3.164,0.045,106.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.8523990000000035
0.66,161.0,0.815,585.0,10.94,7.87,1.512,0.037,58.2,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.6825654999999944
0.85,26.7,0.193,815.0,11.09,7.85,1.056,0.013,125.0,171066,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.6828199999999923
1.87,141.0,0.904,610.0,10.93,7.96,2.821,0.047,82.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.7225084999999989
1.09,101.0,0.195,493.0,11.71,8.09,1.291,0.006,30.3,342887,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.6948119999999938
0.65,130.0,0.479,1171.0,11.22,8.0,1.163,0.034,247.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.6826169999999933
1.2,38.3,0.652,593.0,10.74,7.88,1.877,0.025,71.4,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.6929369999999953
1.08,7.7,0.941,886.0,11.73,7.89,2.079,0.058,177.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.650008499999996
0.65,62.3,0.554,853.0,13.6,8.06,1.23,0.026,133.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.6839509999999936
0.71,5.5,0.714,1313.0,14.5,7.94,1.468,0.044,286.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.5995554999999941
0.83,7.5,0.86,1788.0,14.4,7.93,1.772,0.082,433.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.6408419999999962
0.67,8.9,0.638,1198.0,12.73,7.68,1.335,0.027,233.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.6675484999999948
0.84,10.6,0.509,1481.0,13.5,7.56,1.388,0.039,355.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.6709424999999957
1.23,9.1,1.17,1541.0,14.55,7.81,2.493,0.093,370.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.6764544999999968
1.31,11.4,1.58,1314.0,13.98,7.74,2.966,0.076,272.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.7395624999999987
0.41,5.7,0.268,550.0,12.52,7.92,0.689,0.011,26.6,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.5965294999999932
1.13,10.9,2.34,683.0,12.75,8.23,3.541,0.071,84.2,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.7460319999999974
0.84,2.2,1.72,621.0,13.81,8.28,2.58,0.02,183.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.2980594999999996
0.66,118.0,0.626,667.0,11.12,7.94,1.304,0.018,75.4,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.6834954999999936
0.42,4.1,0.418,564.0,12.71,8.2,0.846,0.008,48.9,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.5638914999999932
0.7,31.3,0.392,704.0,11.86,7.89,1.102,0.01,100.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.6782119999999927
0.47,5.9,0.399,586.0,11.86,7.97,0.877,0.008,52.4,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.595805499999993
0.62,2.1,0.473,666.0,13.43,7.94,1.099,0.006,76.2,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.2587577500000002
0.57,4.9,0.731,903.0,13.89,8.09,1.329,0.028,161.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.5912909999999925
0.39,3.3,0.672,849.0,12.87,8.01,1.072,0.01,161.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.510585499999995
0.51,6.8,0.621,897.0,14.03,8.09,1.15,0.019,139.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.6409329999999939
0.41,8.2,0.252,558.0,14.78,8.03,0.665,0.003,37.9,342887,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.6587504999999936
0.54,24.8,0.823,747.0,12.18,8.02,1.373,0.01,76.4,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.6815009999999938
0.49,4.1,1.11,741.0,13.92,8.02,1.609,0.009,94.7,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.5642359999999944
0.52,6.1,0.881,756.0,13.45,8.08,1.407,0.006,105.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.601703999999994
0.63,14.0,1.23,716.0,12.12,8.12,1.878,0.018,78.3,171066,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.6643564999999956
0.49,6.3,0.42,1350.0,12.79,8.01,0.931,0.021,291.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.6016079999999931
0.98,0.5,1.53,1277.0,10.84,7.72,2.58,0.07,228.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.29958545000000136
0.49,8.1,0.961,1115.0,11.85,7.74,1.484,0.033,197.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.6644384999999953
0.57,2.1,0.863,2109.0,12.77,7.96,1.45,0.017,524.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.2630620500000001
0.5,11.8,0.635,1274.0,10.94,7.65,1.149,0.014,286.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.6645149999999943
0.59,8.1,0.711,911.0,12.53,7.68,1.318,0.017,132.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.6675374999999948
0.8,7.2,1.35,1503.0,14.2,7.51,2.217,0.067,333.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.6501759999999959
0.56,285.0,1.04,403.0,9.35,7.91,1.659,0.059,56.5,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.6817039999999951
0.59,327.0,1.26,301.0,9.77,7.87,1.922,0.072,58.8,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.6774274999999951
0.63,64.2,0.326,477.0,8.95,7.7,0.963,0.007,35.1,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.6782304999999922
0.64,76.0,0.088,488.0,8.46,7.65,0.732,0.004,36.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.6789709999999926
0.83,258.0,0.631,379.0,8.74,7.51,1.489,0.028,21.9,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.6842704999999946
0.65,305.0,1.43,263.0,8.47,7.62,2.161,0.081,24.7,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.6816014999999951
0.72,319.0,1.38,724.0,9.46,7.73,2.19,0.09,109.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.6815274999999953
0.68,615.0,1.77,357.0,9.54,7.8,2.58,0.13,36.9,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.6865489999999952
0.79,54.7,1.24,648.0,9.25,7.85,2.042,0.012,65.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.6813429999999947
0.55,167.0,0.545,587.0,9.09,7.8,1.125,0.03,90.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.6803194999999931
1.02,195.0,0.1,413.0,8.66,7.65,1.124,0.004,34.3,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.6906144999999936
0.51,4.0,0.122,647.0,11.13,8.36,0.634,0.002,88.8,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.5650429999999936
0.54,5.3,0.131,889.0,11.6,8.13,0.679,0.008,160.0,171066,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.5898334999999927
0.46,8.4,0.039,640.0,10.36,8.31,0.5,0.001,93.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.6578464999999939
0.68,7.2,0.142,948.0,11.79,8.31,0.83,0.008,183.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.6425774999999935
0.36,0.9,0.469,1224.0,10.61,8.06,0.835,0.006,240.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.17366174999999967
0.47,3.0,0.456,672.0,9.43,8.07,0.93,0.004,78.1,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.4336249999999974
0.28,9.6,0.11,490.0,10.38,8.12,0.391,0.001,23.5,342887,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.6560249999999936
0.46,13.3,0.693,1090.0,9.88,7.81,1.172,0.019,187.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.6646009999999943
0.55,4.8,0.49,1491.0,9.86,7.96,1.047,0.007,343.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.5801964999999923
0.51,2.9,0.112,914.0,15.87,8.29,0.628,0.006,159.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.41896049999999735
0.45,6.9,0.37,857.0,10.24,8.07,0.8,0.003,61.1,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.6343979999999935
0.36,2.4,0.02,960.0,12.98,8.33,0.38,0.001,167.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.27559329999999826
0.4,4.1,0.004,644.0,12.33,8.47,0.405,0.001,94.2,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.5598284999999933
0.49,2.7,0.02,1289.0,8.58,8.15,0.52,0.001,308.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.33630359999999715
0.2,6.4,0.101,467.0,12.5,8.32,0.303,0.002,20.3,342887,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.601754499999993
0.41,3.4,0.016,650.0,12.63,8.22,0.427,0.001,88.9,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.5120974999999958
0.42,2.2,0.445,548.0,11.58,8.33,0.868,0.003,82.6,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.2437964999999997
0.54,6.3,0.068,1038.0,11.98,7.94,0.613,0.005,192.0,171066,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.6025784999999932
0.27,2.3,0.612,1675.0,12.82,7.95,0.891,0.009,372.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.2734004999999994
1.66,3.8,1.57,1130.0,15.96,7.92,2.85,0.066,256.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.5981574999999945
0.32,2.6,0.481,1061.0,13.69,7.84,0.811,0.01,173.0,0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.31488889999999886
